offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
23148,0x5A6C,5,RFe+8,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000313,,23148,0x5A6C,string,string_table,RFe+8,131,0x58A3..0x5ACB,Function_131,[],"['RFe+8', 'Ho?STAT_INCREASE_INT_NOW: Attempting to use a Stat out of bounds.', 'oNSTAT_INCREASE_INT_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ', 'onSTAT_INCREASE_INT_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!', 'jo^STAT_INCREASE_INT_NOW: iIncreaseValue < 0 - I am turning this into a positive number for you!']","['0x5A46', '0x5A4B', '0x5A59', '0x5A68', '0x5A85', '0x5AB5']","['0x5A6C', '0x5A72', '0x5A7D', '0x5A8F', '0x5A9C', '0x5AA6', '0x5ABF', '0x5AC4']",RFe+8,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
23924,0x5D74,4,Rc}R,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000314,,23924,0x5D74,string,string_table,Rc}R,136,0x5BFF..0x5F3F,Function_136,[],['Rc}R'],"['0x5D0B', '0x5D0E', '0x5D36', '0x5D66', '0x5DAE']","['0x5D11', '0x5D26', '0x5D40', '0x5D49', '0x5D58', '0x5D70', '0x5D74', '0x5D77', '0x5D7A', '0x5D88', '0x5D8B', '0x5D8E']",Rc}R,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24391,0x5F47,5,R_o%(,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000315,,24391,0x5F47,string,string_table,R_o%(,137,0x5F3F..0x5F6F,Function_137,[],"['R_o%(', 'R_o%*', ""R_o%'"", 'R_o%+', 'R_o%,', 'R_o%""', 'R_oz-']","['0x5EE0', '0x5F1C', '0x5F3A']","['0x5EC8', '0x5ECC', '0x5EE3', '0x5EED', '0x5EF8', '0x5F04', '0x5F08', '0x5F2D', '0x5F47', '0x5F4D', '0x5F53', '0x5F59']",R_o%(,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24397,0x5F4D,5,R_o%*,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000316,,24397,0x5F4D,string,string_table,R_o%*,137,0x5F3F..0x5F6F,Function_137,[],"['R_o%(', 'R_o%*', ""R_o%'"", 'R_o%+', 'R_o%,', 'R_o%""', 'R_oz-']","['0x5EE0', '0x5F1C', '0x5F3A']","['0x5EE3', '0x5EED', '0x5EF8', '0x5F04', '0x5F08', '0x5F2D', '0x5F47', '0x5F4D', '0x5F53', '0x5F59', '0x5F5F', '0x5F65']",R_o%*,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24403,0x5F53,5,R_o%',,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000317,,24403,0x5F53,string,string_table,R_o%',137,0x5F3F..0x5F6F,Function_137,[],"['R_o%(', 'R_o%*', ""R_o%'"", 'R_o%+', 'R_o%,', 'R_o%""', 'R_oz-']","['0x5EE0', '0x5F1C', '0x5F3A']","['0x5EE3', '0x5EED', '0x5EF8', '0x5F04', '0x5F08', '0x5F2D', '0x5F47', '0x5F4D', '0x5F53', '0x5F59', '0x5F5F', '0x5F65']",R_o%',string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24409,0x5F59,5,R_o%+,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000318,,24409,0x5F59,string,string_table,R_o%+,137,0x5F3F..0x5F6F,Function_137,[],"['R_o%(', 'R_o%*', ""R_o%'"", 'R_o%+', 'R_o%,', 'R_o%""', 'R_oz-']","['0x5EE0', '0x5F1C', '0x5F3A']","['0x5EE3', '0x5EED', '0x5EF8', '0x5F04', '0x5F08', '0x5F2D', '0x5F47', '0x5F4D', '0x5F53', '0x5F59', '0x5F5F', '0x5F65']",R_o%+,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24415,0x5F5F,5,"R_o%,",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000319,,24415,0x5F5F,string,string_table,"R_o%,",137,0x5F3F..0x5F6F,Function_137,[],"['R_o%(', 'R_o%*', ""R_o%'"", 'R_o%+', 'R_o%,', 'R_o%""', 'R_oz-']","['0x5EE0', '0x5F1C', '0x5F3A']","['0x5EE3', '0x5EED', '0x5EF8', '0x5F04', '0x5F08', '0x5F2D', '0x5F47', '0x5F4D', '0x5F53', '0x5F59', '0x5F5F', '0x5F65']","R_o%,",string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24421,0x5F65,5,"R_o%""",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000320,,24421,0x5F65,string,string_table,"R_o%""",137,0x5F3F..0x5F6F,Function_137,[],"['R_o%(', 'R_o%*', ""R_o%'"", 'R_o%+', 'R_o%,', 'R_o%""', 'R_oz-']","['0x5F1C', '0x5F3A']","['0x5EED', '0x5EF8', '0x5F04', '0x5F08', '0x5F2D', '0x5F47', '0x5F4D', '0x5F53', '0x5F59', '0x5F5F', '0x5F65', '0x5F6B']","R_o%""",string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24427,0x5F6B,5,R_oz-,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000321,,24427,0x5F6B,string,string_table,R_oz-,137,0x5F3F..0x5F6F,Function_137,[],"['R_o%(', 'R_o%*', ""R_o%'"", 'R_o%+', 'R_o%,', 'R_o%""', 'R_oz-']","['0x5F1C', '0x5F3A', '0x5FE6']","['0x5EED', '0x5EF8', '0x5F04', '0x5F08', '0x5F2D', '0x5F47', '0x5F4D', '0x5F53', '0x5F59', '0x5F5F', '0x5F65', '0x5F6B']",R_oz-,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24587,0x600B,4,RcU%,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000322,,24587,0x600B,string,string_table,RcU%,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x5FE6', '0x5FF8', '0x5FFE', '0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A']","['0x5FA8', '0x5FAF', '0x5FB5', '0x5FBC', '0x5FC2', '0x5FC9', '0x5FD0', '0x5FD7', '0x5FDD', '0x5FE9', '0x600B', '0x6010']",RcU%,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24599,0x6017,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000323,,24599,0x6017,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x5FE6', '0x5FF8', '0x5FFE', '0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C']","['0x5FA8', '0x5FAF', '0x5FB5', '0x5FBC', '0x5FC2', '0x5FC9', '0x5FD0', '0x5FD7', '0x5FDD', '0x5FE9', '0x600B', '0x6010']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24616,0x6028,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000324,,24616,0x6028,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x5FE6', '0x5FF8', '0x5FFE', '0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D']","['0x5FA8', '0x5FAF', '0x5FB5', '0x5FBC', '0x5FC2', '0x5FC9', '0x5FD0', '0x5FD7', '0x5FDD', '0x5FE9', '0x600B', '0x6010']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24633,0x6039,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000325,,24633,0x6039,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x5FE6', '0x5FF8', '0x5FFE', '0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE']","['0x5FBC', '0x5FC2', '0x5FC9', '0x5FD0', '0x5FD7', '0x5FDD', '0x5FE9', '0x600B', '0x6010', '0x6017', '0x6028', '0x6039']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24650,0x604A,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000326,,24650,0x604A,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x5FE6', '0x5FF8', '0x5FFE', '0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE']","['0x5FD0', '0x5FD7', '0x5FDD', '0x5FE9', '0x600B', '0x6010', '0x6017', '0x6028', '0x6039', '0x604A', '0x605C', '0x606D']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24668,0x605C,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000327,,24668,0x605C,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x5FE6', '0x5FF8', '0x5FFE', '0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE']","['0x5FDD', '0x5FE9', '0x600B', '0x6010', '0x6017', '0x6028', '0x6039', '0x604A', '0x605C', '0x606D', '0x607F', '0x6090']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24685,0x606D,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000328,,24685,0x606D,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x5FF8', '0x5FFE', '0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0']","['0x600B', '0x6010', '0x6017', '0x6028', '0x6039', '0x604A', '0x605C', '0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24703,0x607F,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000329,,24703,0x607F,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['RcU%', 'Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4']","['0x600B', '0x6010', '0x6017', '0x6028', '0x6039', '0x604A', '0x605C', '0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24720,0x6090,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000330,,24720,0x6090,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', 'RcU%', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4']","['0x6010', '0x6017', '0x6028', '0x6039', '0x604A', '0x605C', '0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3', '0x60C5']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24737,0x60A1,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000331,,24737,0x60A1,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', 'RcU%', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x6024', '0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4']","['0x6028', '0x6039', '0x604A', '0x605C', '0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24755,0x60B3,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000332,,24755,0x60B3,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', 'RcU%', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x6035', '0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4', '0x60F6']","['0x6039', '0x604A', '0x605C', '0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24773,0x60C5,4,Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000333,,24773,0x60C5,string,string_table,Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', 'RcU%', ""%'Rba7"", '%(Rba7', '%)Rba7']","['0x6046', '0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4', '0x60F6', '0x6108']","['0x604A', '0x605C', '0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D']",Rba7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24789,0x60D5,6,% Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000334,,24789,0x60D5,string,string_table,% Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", 'RcU%', '%(Rba7', '%)Rba7']","['0x6057', '0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4', '0x60F6', '0x6108', '0x611A']","['0x605C', '0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F']",% Rba7,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24807,0x60E7,6,%!Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000335,,24807,0x60E7,string,string_table,%!Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', 'RcU%', '%)Rba7']","['0x6069', '0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4', '0x60F6', '0x6108', '0x611A', '0x612C']","['0x606D', '0x607F', '0x6090', '0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F', '0x6131']",%!Rba7,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24825,0x60F9,6,"%""Rba7",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000336,,24825,0x60F9,string,string_table,"%""Rba7",139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7', 'RcU%']","['0x607A', '0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4', '0x60F6', '0x6108', '0x611A', '0x612C', '0x613E']","['0x607F', '0x6090', '0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F', '0x6131', '0x6143']","%""Rba7",string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24843,0x610B,6,%#Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000337,,24843,0x610B,string,string_table,%#Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7', '%*Rba7']","['0x608C', '0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4', '0x60F6', '0x6108', '0x611A', '0x612C', '0x613E', '0x6150']","['0x6090', '0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F', '0x6131', '0x6143', '0x6155']",%#Rba7,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24861,0x611D,6,%$Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000338,,24861,0x611D,string,string_table,%$Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7', '%*Rba7']","['0x609D', '0x60AE', '0x60C0', '0x60D2', '0x60E4', '0x60F6', '0x6108', '0x611A', '0x612C', '0x613E', '0x6150', '0x6162']","['0x60A1', '0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F', '0x6131', '0x6143', '0x6155', '0x6167']",%$Rba7,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24879,0x612F,6,%%Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000339,,24879,0x612F,string,string_table,%%Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7', '%*Rba7']","['0x60C0', '0x60D2', '0x60E4', '0x60F6', '0x6108', '0x611A', '0x612C', '0x613E', '0x6150', '0x6162', '0x6174', '0x6186']","['0x60B3', '0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F', '0x6131', '0x6143', '0x6155', '0x6167', '0x6179']",%%Rba7,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24897,0x6141,6,%&Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000340,,24897,0x6141,string,string_table,%&Rba7,139,0x6002..0x6261,Function_139,[],"['Rba7', '% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7', '%*Rba7']","['0x60D2', '0x60E4', '0x60F6', '0x6108', '0x611A', '0x612C', '0x613E', '0x6150', '0x6162', '0x6174', '0x6186', '0x6198']","['0x60C5', '0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F', '0x6131', '0x6143', '0x6155', '0x6167', '0x6179', '0x618B']",%&Rba7,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
24915,0x6153,6,%'Rba7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_000341,,24915,0x6153,string,string_table,%'Rba7,139,0x6002..0x6261,Function_139,[],"['% Rba7', '%!Rba7', '%""Rba7', '%#Rba7', '%$Rba7', '%%Rba7', '%&Rba7', ""%'Rba7"", '%(Rba7', '%)Rba7', '%*Rba7', '%+Rba7']","['0x60E4', '0x60F6', '0x6108', '0x611A', '0x612C', '0x613E', '0x6150', '0x6162', '0x6174', '0x6186', '0x6198', '0x61AA']","['0x60D7', '0x60E9', '0x60FB', '0x610D', '0x611F', '0x6131', '0x6143', '0x6155', '0x6167', '0x6179', '0x618B', '0x619D']",%'Rba7,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
